Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31,No,Travel_Frequently,511,Research & Development,7,4,Medical,1,1320,1,Male,64,1,2,Sales Representative,1,Divorced,9962,9850,4,Y,No,18,3,2,80,2,11,1,3,7,2,4,2
38,No,Non-Travel,649,Research & Development,21,2,Life Sciences,1,1321,4,Male,80,2,3,Sales Representative,4,Single,13114,13284,8,Y,Yes,25,4,1,80,1,17,1,3,9,3,3,3
56,No,Non-Travel,570,Research & Development,1,1,Technical Degree,1,1322,2,Male,66,4,3,Sales Representative,1,Divorced,10882,17100,4,Y,No,16,3,3,80,1,37,2,2,11,4,3,3
32,No,Travel_Rarely,562,Sales,27,3,Medical,1,1323,4,Female,73,4,3,Manufacturing Director,4,Married,11760,11043,5,Y,Yes,11,4,1,80,1,11,2,3,2,0,1,0
43,Yes,Travel_Rarely,734,Research & Development,16,3,Other,1,1324,1,Male,92,3,4,Healthcare Representative,2,Married,15101,16757,8,Y,Yes,18,3,1,80,0,21,3,1,6,2,1,2
40,Yes,Travel_Frequently,278,Research & Development,27,2,Marketing,1,1325,3,Female,33,3,1,Laboratory Technician,1,Married,5475,8767,5,Y,No,22,3,3,80,0,21,6,2,1,0,2,0
52,No,Travel_Rarely,379,Research & Development,4,4,Marketing,1,1326,2,Male,50,3,2,Sales Executive,2,Divorced,7481,9616,6,Y,No,25,3,2,80,0,30,0,2,10,4,0,3
60,No,Travel_Frequently,565,Sales,14,3,Technical Degree,1,1327,1,Male,70,2,2,Human Resources,2,Married,11265,10406,3,Y,No,20,3,1,80,2,39,4,1,18,7,5,6
34,No,Travel_Rarely,441,Human Resources,9,4,Technical Degree,1,1328,3,Male,59,2,2,Sales Representative,3,Single,8432,8603,0,Y,No,16,3,4,80,1,15,0,4,11,4,2,3
39,No,Travel_Rarely,354,Research & Development,26,3,Technical Degree,1,1329,2,Female,39,3,2,Human Resources,1,Married,6390,8791,8,Y,No,20,3,2,80,3,17,1,1,7,2,1,2
54,No,Travel_Frequently,237,Sales,7,3,Marketing,1,1330,1,Female,28,1,1,Research Scientist,1,Married,5063,2697,7,Y,No,18,3,1,80,3,34,0,1,7,2,4,2
36,Yes,Non-Travel,405,Research & Development,22,3,Marketing,1,1331,1,Male,50,2,2,Sales Executive,2,Married,8242,10828,6,Y,No,25,3,1,80,0,15,1,2,4,1,2,1
20,No,Travel_Frequently,435,Research & Development,15,2,Technical Degree,1,1332,1,Female,56,2,2,Sales Executive,3,Single,8723,11503,1,Y,No,22,4,2,80,0,1,4,4,3,1,3,1
54,No,Non-Travel,746,Research & Development,14,5,Other,1,1333,3,Male,92,2,4,Manufacturing Director,4,Divorced,15366,15118,7,Y,No,14,3,1,80,1,32,4,3,5,2,0,1
42,Yes,Travel_Frequently,303,Sales,14,4,Technical Degree,1,1334,2,Female,42,2,1,Sales Executive,3,Married,6042,5768,8,Y,Yes,19,3,1,80,0,23,3,1,15,6,6,5
60,No,Non-Travel,628,Research & Development,17,4,Other,1,1335,1,Male,75,2,3,Manufacturing Director,2,Married,12542,14299,0,Y,No,18,3,4,80,0,41,3,2,17,6,3,5
39,No,Non-Travel,294,Research & Development,15,4,Marketing,1,1336,3,Male,37,2,1,Sales Representative,1,Married,5578,3314,4,Y,No,16,4,4,80,0,19,1,3,3,1,0,1
21,No,Non-Travel,479,Research & Development,2,4,Life Sciences,1,1337,3,Female,56,4,2,Research Scientist,3,Divorced,9034,9997,3,Y,No,18,4,4,80,0,1,3,1,0,0,0,0
22,No,Non-Travel,545,Sales,19,5,Marketing,1,1338,4,Female,67,2,2,Sales Executive,3,Single,10557,10821,6,Y,Yes,19,3,2,80,2,1,6,3,0,0,0,0
39,No,Non-Travel,895,Research & Development,13,4,Other,1,1339,1,Female,103,4,5,Laboratory Technician,2,Divorced,16987,16974,2,Y,No,21,4,1,80,1,17,5,4,9,3,2,3
29,No,Travel_Frequently,641,Human Resources,5,5,Other,1,1340,4,Male,81,1,3,Sales Executive,4,Divorced,13040,11993,4,Y,No,20,3,2,80,3,8,6,2,1,0,0,0
18,No,Travel_Rarely,701,Research & Development,8,5,Life Sciences,1,1341,3,Male,88,1,4,Laboratory Technician,3,Married,14117,15087,8,Y,No,25,3,2,80,0,1,4,3,5,2,1,1
27,No,Travel_Rarely,566,Sales,5,3,Marketing,1,1342,1,Female,70,4,3,Sales Executive,3,Single,11668,11222,8,Y,No,14,4,4,80,1,7,0,4,8,3,1,2
58,No,Travel_Frequently,362,Research & Development,7,3,Other,1,1343,4,Female,45,4,1,Human Resources,2,Single,7073,3751,5,Y,No,17,3,2,80,0,37,0,3,6,2,2,2
50,No,Non-Travel,362,Sales,28,4,Medical,1,1344,1,Male,46,1,1,Sales Representative,4,Single,7302,7025,4,Y,No,15,4,4,80,2,30,1,3,8,3,0,2
44,No,Non-Travel,248,Research & Development,25,3,Life Sciences,1,1345,4,Female,31,2,1,Laboratory Technician,3,Divorced,5061,4652,0,Y,No,12,4,2,80,2,24,2,4,9,3,1,3
20,Yes,Non-Travel,210,Research & Development,1,4,Technical Degree,1,1346,1,Female,27,4,1,Sales Representative,3,Married,4287,7975,1,Y,No,12,3,2,80,3,1,2,2,0,0,2,0
22,Yes,Non-Travel,311,Sales,22,3,Marketing,1,1347,4,Male,40,2,1,Healthcare Representative,1,Married,6395,4982,0,Y,No,21,3,3,80,0,1,1,1,2,0,0,0
32,Yes,Travel_Rarely,462,Research & Development,6,4,Other,1,1348,2,Female,57,3,2,Research Scientist,1,Divorced,8814,6481,5,Y,No,23,3,2,80,0,12,6,2,0,0,0,0
26,No,Travel_Rarely,529,Research & Development,8,2,Marketing,1,1349,2,Male,60,2,2,Sales Executive,1,Single,10338,10637,0,Y,No,12,4,3,80,2,7,4,4,7,2,0,2
28,No,Travel_Frequently,767,Research & Development,9,3,Other,1,1350,4,Male,93,3,4,Manufacturing Director,2,Single,15267,16081,0,Y,No,20,3,3,80,0,7,4,4,0,0,0,0
24,No,Travel_Frequently,293,Research & Development,5,3,Technical Degree,1,1351,1,Male,36,3,1,Laboratory Technician,3,Single,5739,5708,0,Y,No,19,4,1,80,2,4,0,4,0,0,0,0
54,No,Non-Travel,639,Research & Development,7,4,Marketing,1,1352,4,Female,81,3,3,Research Director,3,Married,12770,14271,0,Y,Yes,23,3,4,80,0,32,3,3,9,3,2,3
21,No,Travel_Rarely,580,Research & Development,25,4,Technical Degree,1,1353,2,Male,72,3,3,Healthcare Representative,2,Married,12092,9946,8,Y,No,14,3,1,80,0,1,4,3,0,0,0,0
26,Yes,Travel_Frequently,487,Research & Development,3,4,Medical,1,1354,4,Female,59,3,2,Human Resources,4,Married,9113,8638,6,Y,Yes,19,3,2,80,0,4,5,1,2,0,3,0
57,No,Travel_Frequently,601,Sales,20,3,Marketing,1,1355,3,Female,73,1,3,Manager,4,Married,12058,13548,5,Y,Yes,23,3,1,80,0,38,4,2,19,7,7,6
47,No,Travel_Rarely,900,Research & Development,2,1,Marketing,1,1356,4,Female,101,4,5,Sales Executive,4,Married,17200,16199,4,Y,No,23,4,2,80,1,28,0,3,9,3,2,3
55,No,Non-Travel,733,Sales,22,2,Other,1,1357,2,Male,95,1,4,Sales Executive,1,Married,14870,15043,4,Y,No,12,4,4,80,1,36,6,4,16,6,5,5
22,No,Non-Travel,809,Research & Development,18,2,Other,1,1358,1,Female,97,2,4,Research Director,4,Divorced,15748,15102,2,Y,No,23,4,1,80,0,3,3,2,0,0,1,0
43,No,Travel_Rarely,246,Research & Development,19,1,Technical Degree,1,1359,4,Female,35,4,1,Manager,3,Single,5435,5348,3,Y,Yes,16,3,2,80,0,23,2,2,4,1,1,1
24,Yes,Non-Travel,339,Research & Development,6,3,Other,1,1360,4,Male,49,3,1,Healthcare Representative,1,Single,7258,5275,0,Y,Yes,18,3,1,80,1,2,4,1,1,0,0,0
37,No,Non-Travel,671,Research & Development,29,2,Other,1,1361,3,Male,84,3,3,Healthcare Representative,4,Divorced,13575,16465,7,Y,No,19,4,4,80,2,16,2,4,6,2,3,2
30,No,Travel_Frequently,331,Research & Development,1,5,Medical,1,1362,1,Female,43,1,1,Sales Executive,2,Single,6570,5368,1,Y,No,22,3,4,80,0,11,1,4,2,0,0,0
43,No,Travel_Rarely,152,Research & Development,6,4,Technical Degree,1,1363,3,Male,23,1,1,Sales Executive,4,Divorced,3174,1582,7,Y,Yes,15,4,4,80,2,24,6,2,14,5,0,4
44,No,Travel_Rarely,651,Sales,16,3,Technical Degree,1,1364,1,Female,80,3,4,Research Director,4,Married,14162,13724,3,Y,No,25,3,3,80,3,22,2,2,11,4,4,3
20,No,Non-Travel,242,Research & Development,26,4,Life Sciences,1,1365,1,Female,33,4,1,Research Scientist,2,Married,5238,3944,6,Y,No,13,4,2,80,0,1,1,3,6,2,5,2
38,Yes,Travel_Frequently,378,Research & Development,17,3,Marketing,1,1366,1,Male,47,4,1,Research Scientist,2,Single,7309,3608,5,Y,Yes,14,3,1,80,0,19,0,4,10,4,2,3
59,No,Travel_Frequently,468,Research & Development,16,4,Marketing,1,1367,3,Male,55,2,2,Manager,4,Single,9323,8102,5,Y,No,19,4,3,80,0,37,3,1,16,6,4,5
52,No,Travel_Frequently,831,Research & Development,3,4,Other,1,1368,4,Female,106,2,5,Manager,1,Single,16827,15770,3,Y,No,16,3,3,80,1,33,0,1,6,2,0,2
39,No,Travel_Rarely,322,Research & Development,3,3,Technical Degree,1,1369,2,Female,34,1,1,Manufacturing Director,4,Single,5783,4139,1,Y,No,23,3,2,80,3,19,3,4,15,6,3,5
27,No,Travel_Rarely,630,Sales,20,4,Marketing,1,1370,3,Female,75,1,3,Healthcare Representative,1,Single,12376,15181,1,Y,No,12,3,2,80,1,8,3,1,9,3,2,3
59,No,Travel_Frequently,352,Research & Development,7,4,Life Sciences,1,1371,1,Male,42,3,1,Laboratory Technician,1,Divorced,6947,6835,0,Y,No,11,3,1,80,1,40,2,3,13,5,3,4
42,No,Non-Travel,412,Research & Development,14,5,Medical,1,1372,1,Male,60,1,2,Human Resources,1,Single,8690,5824,0,Y,No,15,3,4,80,2,23,4,2,11,4,0,3
45,No,Non-Travel,189,Sales,1,4,Life Sciences,1,1373,1,Female,27,2,1,Manager,3,Divorced,4171,3266,4,Y,No,13,3,4,80,0,26,4,3,7,2,1,2
25,No,Travel_Frequently,357,Research & Development,17,4,Other,1,1374,4,Male,59,3,2,Human Resources,3,Single,7921,8880,5,Y,No,11,3,1,80,0,3,2,2,1,0,1,0
35,No,Travel_Rarely,437,Human Resources,23,5,Other,1,1375,3,Male,53,3,2,Research Director,3,Married,8665,8970,5,Y,No,11,3,4,80,0,14,5,4,6,2,0,2
35,No,Travel_Rarely,478,Research & Development,22,4,Technical Degree,1,1376,4,Female,59,3,2,Human Resources,1,Married,9780,10532,1,Y,No,16,4,4,80,1,15,1,4,0,0,0,0
29,No,Travel_Rarely,324,Sales,22,3,Technical Degree,1,1377,2,Female,39,1,1,Human Resources,1,Married,6449,6428,7,Y,No,12,4,1,80,2,9,3,2,9,3,5,3
54,No,Travel_Frequently,537,Research & Development,17,3,Technical Degree,1,1378,2,Male,65,2,3,Manufacturing Director,1,Married,10530,8275,4,Y,No,24,3,2,80,2,34,0,1,20,8,7,7
59,No,Travel_Frequently,711,Research & Development,23,4,Other,1,1379,4,Male,82,1,3,Research Scientist,4,Single,13781,13564,4,Y,Yes,18,3,1,80,1,39,3,2,19,7,6,6
31,No,Non-Travel,352,Research & Development,6,4,Other,1,1380,4,Female,40,3,1,Healthcare Representative,2,Single,6523,8208,7,Y,No,11,4,3,80,1,10,2,4,0,0,2,0
20,Yes,Non-Travel,429,Research & Development,23,3,Medical,1,1381,3,Male,55,4,2,Sales Representative,2,Divorced,8703,7969,4,Y,No,20,4,4,80,0,1,3,3,0,0,1,0
38,No,Non-Travel,468,Sales,11,3,Marketing,1,1382,2,Female,56,4,2,Research Director,1,Divorced,8562,10254,7,Y,No,20,4,1,80,2,18,6,4,0,0,3,0
46,No,Travel_Rarely,457,Human Resources,23,2,Medical,1,1383,3,Male,59,3,2,Sales Executive,2,Single,9692,10181,2,Y,No,12,3,4,80,1,25,4,4,11,4,0,3
34,No,Non-Travel,574,Research & Development,26,2,Life Sciences,1,1384,3,Male,72,1,3,Sales Executive,3,Single,12036,14493,7,Y,No,22,4,4,80,1,15,5,1,6,2,2,2
29,Yes,Non-Travel,520,Research & Development,24,3,Medical,1,1385,3,Male,70,1,2,Healthcare Representative,2,Married,10140,7887,2,Y,No,13,3,4,80,0,10,3,1,0,0,0,0
47,No,Non-Travel,556,Research & Development,23,3,Technical Degree,1,1386,3,Male,75,1,2,Research Director,3,Married,11125,13054,2,Y,No,15,4,2,80,1,26,0,4,10,4,5,3
58,No,Travel_Frequently,944,Research & Development,15,2,Medical,1,1387,3,Male,122,4,5,Sales Representative,4,Married,19263,20542,6,Y,No,12,3,2,80,2,36,5,4,17,6,2,5
21,No,Travel_Rarely,198,Research & Development,3,3,Technical Degree,1,1388,2,Male,28,3,1,Manager,4,Divorced,4374,3046,7,Y,No,23,4,1,80,1,1,4,4,3,1,0,1
44,No,Non-Travel,332,Human Resources,19,4,Life Sciences,1,1389,4,Female,40,3,1,Sales Representative,4,Single,7166,2289,3,Y,Yes,14,4,4,80,1,23,2,2,12,4,1,4
31,No,Travel_Frequently,574,Sales,26,5,Life Sciences,1,1390,3,Male,68,1,2,Sales Representative,1,Single,10934,6733,0,Y,No,22,4,4,80,1,10,6,4,3,1,0,1
30,No,Non-Travel,422,Research & Development,10,5,Other,1,1391,4,Male,52,4,2,Manufacturing Director,3,Married,8244,5922,2,Y,No,16,3,4,80,1,9,2,4,1,0,0,0
56,Yes,Travel_Frequently,422,Research & Development,19,4,Marketing,1,1392,2,Male,48,1,2,Human Resources,2,Single,8285,7593,0,Y,Yes,19,3,2,80,3,35,3,2,23,9,4,8
22,No,Travel_Frequently,628,Research & Development,12,3,Other,1,1393,3,Female,72,3,3,Research Scientist,4,Divorced,11392,11193,6,Y,No,16,4,2,80,0,2,5,4,0,0,2,0
60,No,Travel_Frequently,602,Sales,14,2,Medical,1,1394,1,Female,74,3,3,Laboratory Technician,4,Divorced,12041,10468,2,Y,No,21,3,2,80,0,39,4,4,16,6,2,5
47,No,Travel_Frequently,365,Research & Development,11,4,Life Sciences,1,1395,4,Male,40,3,1,Sales Executive,4,Single,6453,3617,8,Y,Yes,21,3,3,80,2,27,5,3,9,3,2,3
44,No,Travel_Frequently,849,Research & Development,8,3,Technical Degree,1,1396,2,Female,110,4,5,Healthcare Representative,4,Divorced,17478,19645,7,Y,No,14,3,3,80,0,25,2,4,5,2,2,1
27,No,Non-Travel,497,Research & Development,20,2,Marketing,1,1397,3,Male,67,3,3,Laboratory Technician,4,Married,10616,12865,7,Y,No,12,3,1,80,0,5,1,2,1,0,0,0
59,No,Non-Travel,306,Sales,13,4,Medical,1,1398,1,Female,36,4,1,Manager,3,Divorced,6188,6705,6,Y,No,14,3,3,80,1,40,5,1,5,2,2,1
56,No,Non-Travel,579,Research & Development,16,4,Technical Degree,1,1399,3,Male,73,2,3,Manager,4,Single,11283,9124,6,Y,Yes,18,3,3,80,1,36,3,2,15,6,5,5
42,No,Non-Travel,762,Sales,1,5,Marketing,1,1400,2,Male,92,1,4,Research Scientist,2,Married,14896,15282,8,Y,No,20,3,1,80,3,23,2,2,6,2,3,2
54,No,Travel_Frequently,441,Sales,29,2,Other,1,1401,3,Female,54,2,2,Laboratory Technician,1,Divorced,8869,5973,3,Y,Yes,14,4,2,80,0,35,6,4,16,6,4,5
50,No,Non-Travel,488,Research & Development,16,2,Other,1,1402,2,Male,59,4,2,Sales Executive,2,Married,10109,8875,5,Y,No,25,3,4,80,0,31,4,4,6,2,0,2
49,No,Travel_Frequently,460,Research & Development,8,4,Medical,1,1403,2,Female,59,1,2,Sales Executive,2,Single,9426,9062,0,Y,No,20,4,1,80,0,29,3,4,5,2,0,1
39,No,Non-Travel,620,Research & Development,28,4,Technical Degree,1,1404,3,Male,74,3,3,Sales Representative,4,Divorced,12713,12815,5,Y,Yes,23,4,1,80,2,20,4,2,11,4,4,3
30,No,Travel_Rarely,401,Research & Development,14,4,Life Sciences,1,1405,3,Male,53,1,2,Sales Representative,4,Married,8257,7803,5,Y,Yes,20,3,2,80,2,9,3,1,8,3,0,2
29,Yes,Non-Travel,913,Research & Development,28,3,Medical,1,1406,1,Male,111,2,5,Manufacturing Director,2,Divorced,18073,18922,2,Y,Yes,11,4,4,80,0,10,1,3,0,0,0,0
50,No,Non-Travel,648,Research & Development,12,3,Medical,1,1407,4,Female,81,4,3,Human Resources,1,Married,12946,16100,5,Y,No,20,3,3,80,3,29,2,4,9,3,2,3
60,No,Travel_Frequently,568,Research & Development,17,5,Marketing,1,1408,3,Male,71,3,3,Manager,1,Single,11414,11282,8,Y,No,18,3,4,80,0,38,2,1,14,5,4,4
36,No,Travel_Frequently,467,Sales,21,2,Marketing,1,1409,3,Female,55,3,2,Healthcare Representative,1,Single,8562,7601,6,Y,No,14,3,4,80,3,17,0,1,5,2,4,1
20,No,Travel_Rarely,374,Research & Development,23,5,Other,1,1410,3,Male,41,2,1,Research Director,4,Divorced,7172,8489,0,Y,No,22,4,3,80,1,1,2,3,0,0,2,0
28,No,Travel_Frequently,348,Research & Development,2,3,Life Sciences,1,1411,3,Female,44,4,2,Research Scientist,2,Single,7787,6263,4,Y,No,20,4,4,80,2,7,5,3,3,1,0,1
53,No,Travel_Rarely,576,Research & Development,1,5,Other,1,1412,4,Female,78,1,3,Research Director,4,Married,11758,14301,0,Y,No,24,4,4,80,0,32,3,1,13,5,2,4
32,No,Travel_Rarely,404,Research & Development,12,5,Life Sciences,1,1413,2,Female,51,3,2,Research Scientist,4,Married,8457,10342,5,Y,No,24,3,4,80,0,12,1,4,0,0,1,0
55,No,Travel_Rarely,720,Research & Development,16,3,Technical Degree,1,1414,4,Female,91,2,3,Healthcare Representative,4,Single,13773,15651,0,Y,No,23,3,2,80,0,36,2,1,14,5,4,4
34,No,Travel_Rarely,473,Research & Development,19,3,Life Sciences,1,1415,3,Female,57,3,2,Healthcare Representative,2,Divorced,8963,6856,5,Y,No,24,4,3,80,0,13,5,4,7,2,0,2
19,No,Travel_Rarely,742,Research & Development,10,4,Marketing,1,1416,4,Male,94,1,4,Research Director,2,Married,15098,16180,2,Y,No,12,3,4,80,0,1,5,4,0,0,0,0
40,No,Non-Travel,306,Sales,11,3,Technical Degree,1,1417,3,Male,32,2,1,Sales Representative,1,Divorced,5645,4432,5,Y,No,18,3,3,80,2,19,6,3,0,0,0,0
18,No,Travel_Rarely,284,Research & Development,8,3,Technical Degree,1,1418,1,Female,35,2,1,Manufacturing Director,2,Married,5901,9897,2,Y,No,18,3,2,80,1,1,1,4,0,0,2,0
39,No,Non-Travel,723,Research & Development,21,5,Medical,1,1419,3,Female,94,2,4,Healthcare Representative,2,Married,15095,11839,4,Y,No,16,4,1,80,0,20,3,3,3,1,0,1
39,No,Travel_Rarely,698,Research & Development,7,3,Other,1,1420,4,Male,93,4,4,Human Resources,2,Single,13760,12949,1,Y,No,11,3,1,80,0,18,2,1,7,2,1,2
24,Yes,Travel_Frequently,446,Sales,22,4,Other,1,1421,2,Male,57,1,2,Human Resources,2,Married,9241,10736,1,Y,No,25,4,1,80,0,5,6,3,0,0,0,0
23,No,Non-Travel,451,Research & Development,26,1,Technical Degree,1,1422,1,Male,63,2,2,Human Resources,3,Single,9452,11586,6,Y,No,13,3,4,80,3,4,5,4,3,1,0,1
27,Yes,Non-Travel,955,Research & Development,21,5,Medical,1,1423,1,Male,120,3,5,Research Scientist,3,Single,19619,18822,1,Y,Yes,18,3,4,80,2,7,4,1,0,0,1,0
45,No,Travel_Rarely,418,Research & Development,2,4,Technical Degree,1,1424,3,Female,59,1,2,Human Resources,2,Single,8502,8768,6,Y,No,14,3,4,80,3,24,3,1,8,3,2,2
27,No,Travel_Rarely,803,Sales,4,1,Medical,1,1425,2,Male,101,1,4,Sales Representative,3,Single,15788,13562,4,Y,No,19,4,2,80,0,8,1,4,9,3,3,3
38,Yes,Travel_Rarely,353,Sales,16,3,Other,1,1426,3,Female,38,3,2,Manufacturing Director,1,Married,6673,5258,4,Y,Yes,11,4,3,80,1,18,0,4,0,0,0,0
48,No,Travel_Rarely,575,Research & Development,4,4,Life Sciences,1,1427,1,Female,71,1,3,Manager,4,Divorced,11516,12031,5,Y,Yes,13,4,2,80,0,28,6,4,8,3,0,2
41,No,Travel_Rarely,332,Research & Development,6,4,Technical Degree,1,1428,3,Male,43,2,1,Research Scientist,2,Single,6687,8131,1,Y,No,13,4,1,80,2,19,3,2,11,4,3,3
32,No,Travel_Rarely,333,Research & Development,22,3,Marketing,1,1429,4,Male,41,3,1,Human Resources,3,Divorced,6622,8451,7,Y,Yes,20,4,1,80,0,10,0,3,3,1,1,1
39,No,Non-Travel,660,Research & Development,21,3,Medical,1,1430,4,Male,85,2,4,Manager,1,Divorced,13588,13563,5,Y,No,14,4,3,80,0,18,0,4,11,4,0,3
44,No,Non-Travel,355,Research & Development,16,3,Other,1,1431,1,Female,38,4,1,Laboratory Technician,3,Divorced,6934,9941,4,Y,No,22,4,3,80,0,25,1,4,9,3,0,3
38,Yes,Travel_Frequently,569,Research & Development,4,4,Other,1,1432,1,Female,75,1,2,Human Resources,1,Married,11478,12824,3,Y,Yes,15,3,1,80,0,16,5,3,1,0,2,0
31,No,Travel_Frequently,518,Research & Development,4,3,Life Sciences,1,1433,3,Female,67,4,2,Healthcare Representative,3,Single,10761,11870,5,Y,No,25,4,1,80,0,9,0,1,8,3,1,2
25,Yes,Non-Travel,369,Sales,9,2,Life Sciences,1,1434,3,Male,49,4,1,Manufacturing Director,1,Divorced,7969,6228,1,Y,No,17,3,4,80,0,3,6,2,0,0,0,0
26,Yes,Travel_Frequently,501,Research & Development,29,4,Technical Degree,1,1435,1,Male,58,1,3,Research Director,2,Married,9608,13054,4,Y,Yes,16,3,3,80,2,6,3,3,0,0,1,0
21,No,Travel_Rarely,853,Research & Development,23,4,Marketing,1,1436,3,Male,107,1,4,Laboratory Technician,1,Married,16765,20984,8,Y,No,15,3,3,80,1,1,1,2,1,0,0,0
24,No,Non-Travel,275,Research & Development,26,5,Life Sciences,1,1437,1,Male,37,2,1,Manager,2,Married,6261,8466,1,Y,No,25,3,3,80,1,4,5,4,1,0,0,0
45,Yes,Travel_Frequently,462,Research & Development,27,4,Medical,1,1438,1,Male,60,3,2,Sales Representative,1,Married,9324,7559,8,Y,Yes,15,3,3,80,1,23,3,3,14,5,5,4
45,No,Non-Travel,233,Research & Development,24,4,Marketing,1,1439,3,Female,30,1,1,Sales Representative,3,Divorced,5054,3036,7,Y,No,25,3,2,80,1,25,0,1,9,3,2,3
40,No,Non-Travel,557,Sales,24,2,Other,1,1440,2,Male,70,4,3,Manager,3,Married,10711,12224,2,Y,No,14,4,4,80,1,18,3,4,3,1,0,1
35,No,Travel_Rarely,625,Research & Development,20,1,Other,1,1441,1,Male,79,2,3,Sales Representative,2,Single,12509,11405,0,Y,No,16,3,1,80,1,13,4,1,9,3,0,3
26,No,Travel_Rarely,638,Research & Development,21,3,Medical,1,1442,3,Male,79,1,3,Manufacturing Director,4,Married,13013,13108,1,Y,No,18,4,2,80,0,6,1,1,10,4,1,3
24,No,Non-Travel,362,Research & Development,11,4,Medical,1,1443,3,Female,38,2,1,Healthcare Representative,4,Single,6426,6472,5,Y,No,21,4,3,80,0,3,6,1,5,2,2,1
54,No,Non-Travel,592,Research & Development,24,3,Technical Degree,1,1444,2,Male,74,4,3,Human Resources,2,Single,11938,12775,3,Y,No,19,4,3,80,1,35,1,4,6,2,1,2
58,No,Non-Travel,250,Research & Development,8,2,Life Sciences,1,1445,2,Female,33,2,1,Sales Executive,3,Single,5362,4327,4,Y,No,13,4,2,80,2,36,1,1,14,5,4,4
21,No,Travel_Rarely,493,Research & Development,27,5,Other,1,1446,2,Male,60,4,3,Healthcare Representative,3,Married,10266,7817,3,Y,No,17,4,2,80,0,1,0,4,0,0,0,0
31,No,Travel_Rarely,691,Research & Development,24,3,Other,1,1447,2,Male,82,4,3,Research Scientist,2,Single,13715,12471,8,Y,No,25,4,3,80,3,11,3,1,0,0,0,0
43,No,Travel_Rarely,380,Research & Development,4,2,Other,1,1448,3,Male,50,2,2,Sales Executive,2,Divorced,7849,7816,0,Y,Yes,22,4,2,80,3,24,4,3,14,5,0,4
26,No,Travel_Frequently,442,Research & Development,25,4,Technical Degree,1,1449,1,Female,54,3,2,Human Resources,4,Single,9220,6444,1,Y,No,18,3,2,80,0,7,0,3,0,0,0,0
32,No,Travel_Frequently,959,Research & Development,9,2,Medical,1,1450,2,Female,118,4,5,Sales Representative,2,Divorced,18987,17611,5,Y,No,14,4,2,80,2,10,6,1,16,6,3,5
54,Yes,Non-Travel,360,Sales,10,4,Technical Degree,1,1451,1,Female,47,4,2,Human Resources,4,Married,7203,7633,8,Y,Yes,22,3,2,80,2,32,3,2,8,3,0,2
45,No,Non-Travel,457,Research & Development,2,5,Technical Degree,1,1452,1,Male,48,4,2,Sales Executive,1,Single,8146,12207,7,Y,No,22,4,2,80,3,25,5,2,9,3,0,3
52,No,Travel_Rarely,652,Research & Development,2,2,Marketing,1,1453,3,Female,80,3,4,Sales Representative,1,Divorced,13259,13736,7,Y,No,15,4,2,80,0,32,2,4,11,4,2,3
54,No,Travel_Frequently,544,Sales,24,4,Life Sciences,1,1454,2,Female,70,3,3,Research Director,1,Single,11224,9666,3,Y,Yes,16,4,1,80,0,34,0,1,9,3,0,3
45,No,Travel_Frequently,429,Research & Development,15,3,Marketing,1,1455,4,Male,50,2,1,Sales Executive,3,Married,8091,4959,4,Y,No,23,3,3,80,2,23,4,4,9,3,5,3
43,Yes,Travel_Frequently,391,Research & Development,12,3,Life Sciences,1,1456,2,Female,48,1,2,Research Scientist,1,Divorced,7785,8139,5,Y,No,21,3,4,80,0,22,5,1,2,0,0,0
22,No,Travel_Rarely,509,Research & Development,12,4,Technical Degree,1,1457,2,Female,66,1,3,Healthcare Representative,2,Divorced,10207,8689,1,Y,No,13,3,4,80,1,3,0,2,2,0,3,0
41,Yes,Non-Travel,644,Research & Development,22,4,Technical Degree,1,1458,2,Male,80,4,3,Laboratory Technician,1,Divorced,12715,12599,8,Y,Yes,21,3,2,80,0,21,5,1,7,2,0,2
35,No,Non-Travel,467,Research & Development,25,5,Technical Degree,1,1459,2,Female,51,3,2,Healthcare Representative,4,Married,9098,7764,8,Y,No,18,3,4,80,1,15,5,2,6,2,0,2
51,No,Non-Travel,765,Sales,23,1,Life Sciences,1,1460,3,Male,92,4,4,Manager,2,Divorced,15127,16597,7,Y,Yes,17,4,4,80,2,29,3,4,4,1,0,1
34,No,Non-Travel,656,Research & Development,14,2,Medical,1,1461,3,Female,80,1,3,Manufacturing Director,4,Married,12809,12436,8,Y,No,21,4,1,80,1,15,6,4,8,3,4,2
48,No,Non-Travel,343,Human Resources,10,5,Other,1,1462,1,Female,40,3,1,Manager,3,Married,7069,8874,0,Y,Yes,20,3,3,80,3,29,2,1,14,5,1,4
